,name,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,fitness_distance.fd_correlation,fitness_distance.fd_cov,fitness_distance.distance_mean,fitness_distance.distance_std,fitness_distance.fitness_mean,fitness_distance.fitness_std,fitness_distance.costs_runtime
233,origin_3,0.3751246470689983,860.9476264388544,-1.7089659439666895,0.5988782738237537,-0.3504331235727813,0.38478627195001924,0.46266763357651663,3.0995192222986607,0.4850245474112572,0.008985,0.6369647747281926,-0.647508367697232,1,0.001722,0.7661277651034764,453.04617524468193,42.1043374743901,27.840423908651722,651.4053,21.240533598915718,0.000902
234,origin_3,0.360093382131764,857.6862576988773,-1.6259492754932863,0.8249485487098381,-0.5073642586172082,0.3534286504805031,0.4019962753787283,1.4397263973330858,0.41394054014419335,0.008246,1.0564412061661164,1.0278154994529292,1,0.001649,0.646672351975629,230.72597280297046,39.14076463355097,19.149019882671602,654.3916999999999,18.632264567142666,0.000932
235,origin_3,0.43696150839153314,851.5819686860578,-1.8223928699944343,0.9427844062414605,-0.5173332390421062,0.4492101724854697,0.5422041750704556,1.0865698329967737,0.5464163389691529,0.008168,1.0515555883422547,0.15105249010306743,2,0.001765,0.6492594927637624,265.6257697668362,35.84503595974205,21.795502607437378,650.0269000000001,18.77089625783018,0.000946
236,origin_3,0.37403201686779686,844.9300994900088,-1.7627086389348763,0.3830731192112984,-0.21732072490594467,0.43955005625031485,0.441384753144217,1.7714390631227246,0.5101054242465923,0.008278,0.7489551329036483,-0.24394143505112265,2,0.001616,0.8043392520959687,231.3489463511537,29.54736279919657,17.152304178395653,641.1921,16.76894703810189,0.000976
237,origin_3,0.4553151370515576,850.5017375798666,-1.8879890640308792,0.8730985214707194,-0.4624489294480571,0.4536180388794461,0.5318890009443482,1.141223680295364,0.5458042249788935,0.008718,0.8445763758584036,-0.028848055233736236,1,0.001748,0.7322308314539439,146.00520347202004,23.167112332746502,13.55871188345078,632.4215999999999,14.706248159654228,0.000923
238,origin_3,0.43772499576476487,841.6792634006138,-1.8292453406854723,0.503896459832546,-0.2754668543497403,0.4341298645023032,0.5026939009982543,3.5383354369924898,0.5162321387718727,0.008391,0.7563600476029998,-0.4971990450897077,1,0.001642,0.43075884848217116,91.78941405632168,37.590003534969554,18.946236548118968,641.642,11.24696736408927,0.000877
239,origin_3,0.49779490859931874,868.5870652266422,-2.283531496381606,0.7661484366921241,-0.3355103434772556,0.5224687369159859,0.6536368130541307,1.0379190494191017,0.6480845570411149,0.008245,0.6888043921371569,-0.5317366891053066,2,0.001683,0.824482286591045,363.65172094566543,43.81735895576814,24.370104108179426,650.0153,18.098681321208634,0.000851
240,origin_3,0.48350725365427816,863.8773087019525,-2.1585448502018907,0.7617669298350351,-0.3529076218934188,0.48198966416025446,0.563614675156096,1.2443960975585446,0.577482808472484,0.008288,0.7750085645856877,-0.5398230329418645,1,0.001618,0.7255905691637294,406.6261704438561,24.967513496545635,19.583810849148126,639.8771,28.615839492801488,0.001017
241,origin_3,0.374028819977395,848.9899431750969,-1.7691608962104546,0.410860117764549,-0.23223445569287227,0.3715881464375149,0.4571183699589142,4.50466037497152,0.46422545470901144,0.010438,0.8684331355040604,-0.10838085789679175,1,0.00189,0.7859753278086851,441.6435141047883,38.662069371845945,24.91659105121843,649.0360000000001,22.551442102200205,0.001016
242,origin_3,0.4293697312592434,842.5879894733289,-1.7146258259915879,0.42135567997376444,-0.24574205846344907,0.4234893077333288,0.4655470090029088,7.014784519976771,0.44458647586339783,0.009597,0.868132405186867,0.2386898874059349,1,0.001795,0.3696662595128874,130.19031682562084,23.474853316135814,20.317390846025138,645.5050000000001,17.334085547780628,0.000976
243,origin_3,0.42360002987980017,855.4400671044286,-1.7594726159928684,0.6909423048254052,-0.3926985271296804,0.4281171233116886,0.5258879388411383,1.1835132206619665,0.5290874887498869,0.009725,0.8674183079491415,-0.1551251174250008,2,0.001893,0.7628271300635984,256.8128529359485,38.514379634227595,19.53319302330488,645.9786999999999,17.2352419062416,0.000954
244,origin_3,0.3370396243317848,846.3664896638858,-1.5069332664025346,0.6579418601259363,-0.4366098186262919,0.3403633742004575,0.4455140702930267,5.578271658541563,0.5042485495179485,0.00867,0.46653625158849854,-0.8648368644772635,1,0.001655,0.7755549616336521,238.8730245332111,31.097159147911036,18.176424637305306,637.8046999999999,16.94517536744111,0.00098
245,origin_3,0.47453432299808285,856.3803093288325,-2.2170999094302783,0.607077492127207,-0.2738160285628291,0.4786822771204938,0.5048926507167504,1.3184918201220863,0.4945472490137256,0.008965,0.9376207779523792,-0.22281251046653328,2,0.001677,0.7007517175966165,349.6777803965233,34.429719227808974,23.808968197057446,645.2798999999999,20.958649312130998,0.000964
246,origin_3,0.344879706645961,871.4234488691341,-1.770187110426765,0.5416833624338883,-0.3060034497162826,0.345583375553177,0.48027754929240773,3.3289793772961933,0.507375879394603,0.00866,0.6356366439135098,-0.5193993739407219,1,0.001716,0.7263795221246364,291.92045595281587,32.04862942340195,24.02304739124994,643.3061999999999,16.729110063333046,0.000918
247,origin_3,0.5105082110265529,861.5549602928909,-2.057330785582274,0.9484381942675658,-0.46100422980796213,0.5054209922368231,0.5399940250264201,1.1006100981737177,0.5511834116422748,0.008457,0.7463683974351026,-0.033174670292139385,2,0.001876,0.6118557846540312,162.2258307249673,21.264273002658832,15.372414623230839,638.1331,17.247606954460558,0.001209
248,origin_3,0.36557464142650675,853.7248030953955,-1.698715711683817,0.6081832205667348,-0.3580253107589649,0.36932968817261824,0.5240966672046745,1.8747715673207421,0.515048812325499,0.008592,0.8405076931906598,0.08254647524470116,1,0.001888,0.6481268736415621,280.8106397616971,48.972124675081965,24.03957030933587,644.6789999999999,18.02298947332424,0.001087
249,origin_3,0.4014351415835197,860.7115597006568,-1.8531974328172969,0.4466882658268889,-0.24103652310149032,0.3966583947264031,0.4637651934955157,1.000223504132371,0.45528680269202815,0.008573,0.9677053925101049,0.17588070219565655,1,0.001651,0.47163300367367633,224.1652579840455,29.236288548133928,19.884082210425838,652.3306,23.903338763537697,0.000912
250,origin_3,0.2936534085245419,859.033275192397,-1.5150482075770022,0.5935687363608388,-0.39178207887531574,0.31401414955490636,0.4146170632535062,236.26061606312174,0.4279471203118361,0.008802,0.759253600182637,-0.13557088983818755,1,0.001879,0.31948071015301477,91.23101349010135,33.50174663383902,17.881161497624035,653.7427,15.969897648388345,0.000945
251,origin_3,0.40963639039072564,841.7267827764339,-1.878756837967225,0.2527160241932818,-0.1345123642859047,0.40511273158274785,0.4618834696588774,1.4468697574449838,0.4836665636451615,0.008578,1.3328933406578711,1.4937544783266157,2,0.0019,0.6038191873446566,132.1652620317821,32.188928254471065,20.755568936743032,639.9573,10.545708669617431,0.001359
252,origin_3,0.4559675127744258,865.8579368838315,-2.042975093900572,0.5613228564901929,-0.2747575622268019,0.45318645076017583,0.48446743555693295,4.866824633003438,0.47346322166934707,0.008611,0.7743960780096535,-0.44394589677160656,1,0.001689,0.7779133344093204,306.40245802005927,41.673565138395986,23.741707157048346,650.6116000000001,16.590103108647494,0.000898
253,origin_3,0.38281901746761804,830.8866249796392,-1.4991949904166104,0.8124201964354804,-0.541904289721324,0.37858737474104287,0.402161632795183,9.280739116373395,0.414312604912762,0.008865,0.8490350410315467,-0.22151218194353994,1,0.001789,0.5107844680491349,192.21102850294625,32.873054777492726,20.06005516548858,643.3401,18.758948747197977,0.001013
254,origin_3,0.4709208304051832,860.580361037558,-2.133325053327093,0.5012030273778266,-0.2349398309442623,0.4661389914534707,0.47826548169993555,3.821181228974342,0.4840805485008449,0.008603,0.9401835580009689,0.010330962916555997,1,0.001635,0.551400569444696,253.19321490705062,38.315905713546925,24.707638703078842,654.1609000000001,18.584616807396852,0.000882
255,origin_3,0.2960935656587266,838.76043584902,-1.5263594658419448,0.3435308055378886,-0.22506546670406757,0.3069591696524312,0.3462501212439082,1.109713229017863,0.4754401881036858,0.008338,0.9015035380817399,0.042094375001707096,1,0.001915,0.677000093028589,158.49385398638842,35.7569701912516,18.59873645051692,638.1960999999999,12.587522423680776,0.000936
256,origin_3,0.38618409272636145,844.1470806156461,-1.7898896557619355,0.1190642559854501,-0.06652044476717522,0.38323853628066673,0.43041649974009233,1.6609130640781624,0.447479142237442,0.008338,0.9766409604625126,0.2323720779865699,1,0.001669,0.7307523822244193,331.63040906745726,36.7580921101422,21.854569801772467,646.4725,20.76547380335392,0.000869
257,origin_3,0.3488604878785042,854.8214890648609,-1.6125571683376954,0.31565660269663415,-0.19574909274195146,0.36045414267382225,0.3560882332247822,4.26850302941206,0.37467074771913644,0.00864,0.673506616846024,-0.03604880972146818,1,0.001674,0.4204080859286181,110.9689474871191,23.359843322164547,13.163526600315215,639.2264,20.052021013132613,0.000877
258,origin_3,0.41700247773816346,852.7082318525157,-1.9845848880032877,0.28204302194835695,-0.14211688482225796,0.41624180569873626,0.4691915980845487,1.0593124019230835,0.4902303479002248,0.008669,0.9641423537379995,0.1938754528407416,1,0.001717,0.49131534492612117,161.62273310066982,26.021861775309723,17.61456887864405,647.7745,18.675408061881193,0.000817
259,origin_3,0.26348354975761834,834.6399416799349,-1.358854487519814,0.412534726726101,-0.30359006833694224,0.2866626398891202,0.3148534823752369,2.8315735864756038,0.36159910850344934,0.008385,0.9249911172646443,0.21439586211348738,1,0.001709,0.7653637924662114,323.9909856362399,31.745553291699245,21.437697458192456,643.4970000000001,19.746352090674606,0.000904
260,origin_3,0.3896136562933322,840.2365920401336,-1.730907288259701,0.435933165142422,-0.25185240601807185,0.3840007193376226,0.39349664158206765,6.2459712791546975,0.4224319536304929,0.008577,0.9182150105178557,-0.08840670395531047,2,0.001655,0.5035547459864609,168.1447465607424,34.527983459831276,17.973111589038258,646.4766000000001,18.57861515709809,0.000867
261,origin_3,0.2923518402655082,862.8588321980203,-1.489538974139614,0.5766250694153924,-0.3871164698785153,0.31031973418496284,0.37058634767575693,3.1115269685427505,0.39260866187072296,0.00895,0.7089594378285505,-0.4786913243188313,2,0.001923,0.08543534269930815,37.75845180220669,42.658974413551014,26.676122073131513,653.4890999999999,16.56738317330505,0.000989
262,origin_3,0.43917611684036273,852.1463811716856,-1.7655492990638937,1.0439352586514006,-0.5912807188136305,0.44323596051154013,0.47991269113620194,3.0295444818414694,0.49786525597137676,0.009912,0.8887593100084014,-0.21988712291968104,2,0.001833,0.7467767009690345,216.96971420420877,34.93225131061849,19.650150213106805,644.5379999999999,14.785720168084104,0.000991
263,origin_3,0.36106958118353094,840.6206173032326,-1.6438258401597563,0.20683174599895648,-0.12582339378413435,0.38117965928747,0.37653815845527017,1.0920901402127072,0.38529845935786244,0.008905,0.8463779550060092,-0.2503788697250666,1,0.0018,0.34949171400152357,147.78584052456057,47.786467645245956,27.850375429158486,660.2895000000001,15.183255083954956,0.000976
264,origin_3,0.48956590897367436,863.553858334375,-2.1863125981628566,0.5919163910961417,-0.2707373097486265,0.4993426139576246,0.5810974419675932,5.184786976185482,0.5845247730517082,0.008869,0.7106498187773412,-0.5058057620844565,1,0.001837,0.7895418882079114,288.18976934798644,36.142618605190904,20.11167714837117,642.622,18.149100051150374,0.0009
265,origin_3,0.3888263972231193,846.9907453823206,-1.7664362006018184,0.3979573664173345,-0.2252882760677979,0.41222904155057594,0.4449271313335814,3.396832484813062,0.4714570266707996,0.009027,0.9239743781180764,0.4293354495373096,1,0.001767,0.8099529028453466,165.60227545016113,39.336784478779435,15.632447018926989,642.9917,13.079151433993463,0.000987
266,origin_3,0.5199927694638031,884.6531569418086,-2.1319415076198878,0.4711316859533468,-0.22098715385457318,0.520935502852734,0.568850590633289,1.9360254691497056,0.5624859405125553,0.00863,0.6516332018398177,-0.23831411740531738,1,0.002071,0.6847921136801816,589.0385968268653,35.37765513945588,29.097394507577828,650.9876,29.561801765115753,0.001147
267,origin_3,0.3451464798461792,835.0586363513814,-1.5564643236322249,0.43107195572144313,-0.2769558859630506,0.35159974515510983,0.3611186669915871,8.103993416020748,0.4110405884013164,0.00872,0.832154869327996,-0.3113815206761834,1,0.001861,0.3649960504496611,108.50711103681265,31.675172144401095,17.906473669228934,644.8151,16.60198309071674,0.001059
268,origin_3,0.29179201836707824,843.6719469757181,-1.4863192756452739,0.6449545087026065,-0.43392729897996146,0.30478548151286144,0.3594025190050719,7.6700252083305935,0.3703465890236215,0.008526,0.8078794224239088,-0.21681626531888876,1,0.001611,0.7917897086310569,379.63565228141374,33.182551135386696,21.07563865775312,649.7784,22.749737738170868,0.0009
269,origin_3,0.4450038404456804,840.2304249604018,-2.01544981465918,0.5380562582952374,-0.26696584275219215,0.44040139680670365,0.4715647845777443,1.4696506672199288,0.48383682488792856,0.008421,0.955667146504592,-0.07651180104616229,1,0.001673,0.6607909471696561,144.97043258167756,28.38221620304531,16.355193841490625,637.5069,13.414041775940124,0.000881
270,origin_3,0.32613591312023604,848.9890514731297,-1.442422534552009,0.566984725155194,-0.39307811100669576,0.32458775947351304,0.3704511782499629,2.0506577856615142,0.37722908543009126,0.008213,0.8030230604133776,-0.31900223296807795,1,0.001715,0.34593951109865795,263.1283889346958,34.40234439901284,27.224489144524014,669.5877,27.93880330710913,0.000862
271,origin_3,0.33642094602815387,826.9636136560478,-1.5663330432308584,0.5222632437942953,-0.3334305217216311,0.3300902132899416,0.3354000664276222,1.7323261202170397,0.400879910722858,0.008385,1.023848131495225,0.3923808311254451,1,0.001863,0.6071073220940532,122.27899752191153,29.790793116817305,17.56678751209645,634.3856000000001,11.465527774836874,0.00101
272,origin_3,0.35552109384250563,853.8254723198395,-1.6603805469372035,0.8277067944503784,-0.4985042711908397,0.4094256047957541,0.4792045051834475,2.805126785992077,0.49729663595028073,0.012477,0.7245604921020599,-0.3698724789949024,1,0.002019,0.7836511859727384,233.0938321550202,29.940158416308854,18.6487259986188,638.1646,15.949931370106626,0.001234
273,origin_3,0.2611611449005332,850.4145397566969,-1.3971012423762996,0.32206560819766644,-0.23052417278641305,0.27018185246206283,0.28239093015877204,17.488650005347292,0.3116766361697899,0.009809,1.0232190869706568,0.6813798223840069,2,0.001712,0.6087354589515911,354.5208566589455,36.570329634477154,27.635624785191112,657.309,21.073850863622962,0.000977
274,origin_3,0.2536029575891584,832.9096348745608,-1.2503153989774127,0.378028180245387,-0.3023462564362259,0.25093363366961896,0.30389734590245654,28.037073350923624,0.3266577315300554,0.008808,1.165142703054618,1.1218572562840308,2,0.00179,0.6527971103616182,323.2828873877583,37.07990839935466,20.665505738745267,649.9425,23.96395276822622,0.00091
275,origin_3,0.33024039745535283,865.8760909105674,-1.7525703442952998,0.2428649416563683,-0.13857643001144307,0.41373321367498284,0.3561223561653175,1.5698585197510895,0.4874409143211542,0.009241,0.6309720557076635,-0.575804502120802,1,0.002006,0.3844328091226409,97.39263516139974,27.15706283666784,18.209548391113,638.5841,13.912542258695932,0.000984
276,origin_3,0.41986836534746275,869.189580593317,-1.804008213970192,0.5060882024360577,-0.28053542024749334,0.4143987202020156,0.4608957851574822,1.898250280325903,0.4963582118797335,0.009512,0.6110530302611081,-0.38446034717400845,1,0.001754,0.8222882419214632,268.5193443505517,29.400318050982655,18.60963952245843,640.3278999999999,17.547430748624663,0.001134
277,origin_3,0.4648426561301737,860.9876038836998,-1.8880300555366143,0.6329464235967056,-0.335241709601286,0.46468906398631515,0.5007386729278442,1.6783427781102105,0.5345210096313442,0.009683,0.6781504806984371,-0.5227691590516184,1,0.002071,0.6570573300114211,248.13049246241843,40.96111573424254,22.497875093419278,649.1774,16.78554210027187,0.001397
278,origin_3,0.3716889144610407,850.0889110339017,-1.828687559508362,0.6050852832684752,-0.33088500007685884,0.36520670028663926,0.393354462285024,3.0638516334504815,0.4171573163919349,0.009635,1.1732207573028643,0.45348835797832887,2,0.00191,0.7090882261393263,282.90732994846564,26.46724908572861,19.786602785324032,643.2837999999999,20.16381434815019,0.001025
279,origin_3,0.33577397974389633,842.2670901480692,-1.6510786245986548,0.32324169849294904,-0.19577607854472878,0.35338898046777245,0.42245672367112685,1.4511904590984261,0.40684038030168324,0.009673,1.1768273313856668,0.8247896743860892,1,0.001869,0.7126941942912783,427.71071992492244,44.85058486870394,29.266405928743982,652.8352000000001,20.505838013166453,0.00102
280,origin_3,0.3551665539849552,842.9439927358163,-1.5354942941884857,0.7436330469344588,-0.4842955455770492,0.3557349984391236,0.4309591851134643,1.2162598098738908,0.4297138345539169,0.008625,1.2450926849200639,1.2753418984921012,1,0.001869,0.6977051811700566,343.56656890510646,35.49684841702282,20.981607308669393,653.3109000000001,23.469303173152223,0.000897
281,origin_3,0.2445802134138616,834.1208505287519,-1.3277035341326207,0.4248606973668976,-0.31999666073379557,0.26793881108512396,0.28274347527012333,2.3545030538637843,0.34089105795387065,0.008645,1.2018259037966754,0.7579168343201363,1,0.00182,0.4851565615354231,128.55323622993876,38.831592858995265,18.01794292370381,648.2078,14.706045248279535,0.001019
282,origin_3,0.29869933139461713,834.1036284502358,-1.5441082457677606,0.2759891263199949,-0.17873690337219056,0.3332512708657779,0.3978618968844695,1.477822476526959,0.49631648577229426,0.008869,0.8091488279117365,-0.42207457602744824,2,0.001739,0.5454074040125485,148.30624484008348,28.48279454926954,17.12496300749963,643.4972,15.878474183623569,0.000901
283,origin_3,0.40918350836550677,849.9769105451949,-1.640139375709338,0.9010007173730713,-0.5493439952219918,0.4107020963377098,0.47995263914895747,6.558319252861627,0.507987619242993,0.009646,0.899281821352321,0.16578214127592306,1,0.001773,0.716489323043459,103.41587969501754,18.722857318252313,10.80386032967064,628.1656,13.35975661953966,0.000938
284,origin_3,0.4227903843805738,872.9164271423625,-1.7774441807873484,0.9016540679774763,-0.5072756026454083,0.4169613597042018,0.477778423093116,2.832796580303942,0.47931329613541507,0.008712,0.6277046288748855,-0.593704118872056,2,0.002313,0.5541285541859206,114.0166758149276,33.134441122076794,16.23008438165193,650.2595000000001,12.677600651455206,0.001036
285,origin_3,0.5283889653368952,851.8195856202387,-2.369440627174059,0.5180377022754761,-0.21863291121724363,0.532822053153069,0.5864855061028791,1.2588243439379523,0.5924217762294359,0.008734,1.0733337086150025,0.531973416029984,1,0.001751,0.8607762276037365,373.5674520175163,29.685202361096668,19.783058792042638,636.7341,21.937408590249568,0.000902
286,origin_3,0.4311247808381907,874.1248791984407,-2.007241397955841,0.929380123667319,-0.4630136288608797,0.43410749210600275,0.5231654492567437,3.5833035803322093,0.5629486629283466,0.008698,0.6479524378385504,-0.6078825634522511,1,0.001696,0.7449714343008933,288.69894980798244,33.06476579084769,18.125109490344425,642.9844,21.380848939594923,0.000918
287,origin_3,0.36858229515769714,848.455587789436,-1.6526797746444333,0.3059209690378878,-0.18510601613897365,0.41679708580837416,0.37954317544777827,31.494081521546793,0.44543420080962126,0.008974,0.7761997007094443,-0.13318454718024508,1,0.001822,0.6578486059288801,162.71451281384333,28.28876985597795,19.32390547972272,642.7580999999999,12.799866114317146,0.000943
288,origin_3,0.27019351274407055,842.5241147814348,-1.5370337250831676,0.3536997481347368,-0.23011840427613156,0.3040561127985896,0.3411674325038522,1.122235649686567,0.3623835109886717,0.008597,1.0011891332571452,0.3251009302017942,1,0.001909,0.7438278757502573,488.46706981368,44.90048980883369,29.495062433462785,648.2814000000001,22.264529459309127,0.001022
289,origin_3,0.3460175865202124,848.4405358440645,-1.6621993535231743,0.33513506408945837,-0.20162146217847504,0.3408033442836268,0.4172491273612883,87.15162028133695,0.43835636498787367,0.008373,0.8742327118289038,0.2957698516747733,1,0.001669,0.13633631402103083,22.875405145328887,23.56003665321544,14.019288223863521,636.2699,11.968267343734903,0.00085
290,origin_3,0.39906858685229196,851.8472706743297,-1.7578616090627421,0.2800157545190728,-0.1592934011843923,0.39306087950032353,0.45259522863637314,8.91798347651159,0.465912275399724,0.008508,0.8391844987033846,0.08907787174970672,1,0.001719,0.7520077513821876,366.6424750767216,33.2613499775383,22.79338077337035,643.2196,21.39004573887376,0.000822
291,origin_3,0.27415291245684437,823.708852450228,-1.0990624203550423,0.731229003323716,-0.6653207222638902,0.27258495428698015,0.3383372087387453,1.7369496859852305,0.359194399347859,0.008267,1.1934124239127648,1.1424212546894266,2,0.001616,0.7153859166599277,297.46187588648746,59.93048721969866,31.90404373060921,653.9902999999999,13.03302397799956,0.000974
292,origin_3,0.4659852673043714,859.108886301767,-1.8156918371710495,0.5909656417893298,-0.32547684011736683,0.46170266995422515,0.48036048048451385,3.8290749279177043,0.4736775851773577,0.00849,0.6894804603252189,-0.49902712288963924,1,0.001629,0.6789467144523055,172.9669451705985,30.77565054411401,17.965510616796557,649.3415,14.180379670908353,0.001107
293,origin_3,0.5047393331666074,856.525349998783,-2.010881316381233,0.8225441682799899,-0.4090466013977564,0.5201434009681869,0.5326532172490827,2.250361300988082,0.564536197195668,0.008868,0.8544867631841205,-0.0972241508067273,1,0.001769,0.7955244838941986,228.87995480592872,29.53103181420845,17.028449303239956,643.1789999999999,16.895813531431045,0.000919
294,origin_3,0.32520307585750075,839.5079615440338,-1.5522448319813145,0.2740161941725049,-0.17652897824291383,0.36451797337802694,0.4003826145416468,2.205657867852572,0.44345907623153624,0.00859,1.0680105737463468,0.6714287835232278,1,0.001778,0.6060990982053818,353.1549058782427,42.51337301571996,26.658496157787734,655.0924,21.856768843236342,0.001087
295,origin_3,0.49084984207476623,858.7832536440236,-2.177805155203445,0.5166848321474586,-0.23725025671508765,0.5009057879044962,0.5243494451309402,1.799148882429299,0.5650702690902989,0.010005,0.9153280024879363,-0.017544606045219346,2,0.001858,0.7013196734198996,236.5173925481421,26.10753001059313,19.08622155897747,636.1225999999999,17.66961552244733,0.001057
296,origin_3,0.4086496341809823,820.2603436356126,-1.6280667235217814,0.5745316339758233,-0.3528919458122791,0.4055797096912791,0.4585198981173596,2.740010444881986,0.44345552437125624,0.009532,1.1094064790414537,0.7574252602122957,1,0.001959,0.5819182523356147,164.8853970155862,24.789907292441793,16.157090146710395,632.4999,17.537071264736444,0.000974
297,origin_3,0.36236228739715337,845.6761966180497,-1.7394048948517404,0.4025342791866921,-0.23142068898282733,0.39066497981780823,0.39134018921778446,2.355336977914442,0.45484619867473175,0.010149,0.7673611652002195,-0.1681183625415077,1,0.001861,0.6918394548554649,126.17819002656174,17.07583703207969,12.152904529014124,626.2513,15.007172737283552,0.001022
298,origin_3,0.39569095126936515,855.2819573243755,-1.7465327909868216,0.4892380078634517,-0.2801195662561959,0.3905114246525746,0.42301528997997917,1.5127775446811245,0.4049887565067727,0.009151,0.9178413228390606,-0.017399322699487296,1,0.002048,0.6350300411399672,352.2363442636419,46.98491421747237,27.71585668077797,660.5553,20.012971982358508,0.000999
299,origin_3,0.42918921078099637,838.739188336365,-1.6421707683486104,0.7507996971747908,-0.4571995261673092,0.4232520016603042,0.5042556662826674,1.5244145116178973,0.5035836973910427,0.009741,0.8114224095296911,-0.49406170709674546,2,0.001817,0.6128095649932973,219.83868754633858,30.99322510613299,18.98876126072185,643.5899,18.892174702476385,0.000985
300,origin_4,0.6381033603521924,849.8305970196017,-0.14102215818091599,0.31181838356025016,-2.2111304179604265,0.6354655593996714,0.8443340765658219,1.026005521797363,0.8401001725673092,0.009675,0.48087879149771817,-0.5436984581693025,1,0.00174,0.45869937717101333,80.93544000054312,41.53686130141527,26.121459031906934,813.0222000000001,6.754810200475252,0.000938
301,origin_4,0.47463311778315886,848.9616146918605,-0.16217027683292434,0.2656980005371611,-1.6383890175565032,0.48147253820597513,0.8270462663028233,1.199276345191925,0.817799827538117,0.008779,0.278171637181885,-0.6031107487735876,2,0.00185,0.1536818129781218,11.851663682903839,27.994979236253805,14.183998082511312,811.1073,5.436985562893379,0.001059
302,origin_4,0.6347230214832253,849.494692584862,-0.1922153851857776,0.24480589320053692,-1.2736019698107421,0.6351135922513607,0.8082046780099053,1.1135919708226454,0.8030787658538951,0.008333,0.4332940959043041,-0.8441837667984142,1,0.001665,0.3784146815613971,64.10093013290893,72.974065637283,43.26709285475931,816.8106,3.9150619464376866,0.000953
303,origin_4,0.6170498686418742,847.0912198803111,-0.18572746577142163,0.2925004478455075,-1.574890642213863,0.615418311350683,0.8793346201912241,1.0225563239381152,0.8743235226277718,0.008724,0.7488905570217732,-0.04450755140574891,1,0.001693,0.5512212943877345,39.254911982586336,33.30414994474539,26.259167749374054,813.9711,2.711983630317673,0.000933
304,origin_4,0.5863627959641071,847.3625015528129,-0.19973729456756473,0.2847703064289059,-1.4257242596854,0.5851379779782084,0.8719155071782849,1.1496671817312236,0.8725700658702471,0.008648,0.5877494961888416,-0.517422727494294,1,0.001893,0.3552386541251985,33.33514131308776,46.29047013455505,20.961559935381995,812.187,4.476705087946316,0.000985
305,origin_4,0.6278826404623197,849.7319546729714,-0.1825193102378226,0.2950781509852286,-1.6166955189603875,0.6252290329303161,0.8457731788228513,1.6559492124671364,0.8426946406204456,0.008856,0.6064235337682196,-0.08066417212604504,1,0.001695,0.00830146559607306,1.3859216651427517,39.65715149965878,30.539017632021835,812.7733,5.466745406953252,0.00119
306,origin_4,0.6309012166428076,848.1452267424331,-0.1609432219726,0.30545228076214814,-1.8978884417645765,0.6272515859121415,0.8369337270154772,1.4684709252879793,0.8278646070252076,0.008574,0.4291034164109431,-0.8370963278518158,1,0.001701,0.02201271196958184,2.1454547788784395,35.743647024214006,25.485247296499953,813.8936,3.82434410353229,0.000855
307,origin_4,0.6721988735771389,848.7523564440647,-0.151745267911903,0.32117284762941173,-2.1165262815040227,0.6697147190199836,0.861003025650293,1.0619594963592387,0.8680902209765617,0.008826,0.7454941218699804,0.19525561171964823,1,0.001688,0.2435833950838499,13.74263199471909,50.682144693757536,28.117946285602955,815.1589,2.0064975814698727,0.000915
308,origin_4,0.6726254384586486,848.9492113932838,-0.1715016926583405,0.3349050773065357,-1.9527800111787905,0.6692468379205381,0.8581712604705076,1.3585500710218872,0.8508229032715224,0.008439,0.5100609536579379,-0.5519919894623797,1,0.0018,0.5156175071756985,71.56444079471558,55.66737768215704,28.32458046737863,813.0193999999999,4.900113517959458,0.00108
309,origin_4,0.5938481633523522,848.0506743787382,-0.1826595395868288,0.2874498167291082,-1.573691784066205,0.5953288374445527,0.8265302391714879,1.075167897329585,0.8273463606972574,0.008556,0.35232261892498856,-0.5819529254451301,1,0.001687,-0.020137807866789707,-1.560802727465314,29.683516343488343,22.726484469042692,810.1773000000001,3.4103861967687785,0.000888
310,origin_4,0.6770310057214284,847.2554813146727,-0.16839321540781302,0.3112234055873318,-1.848194446751397,0.6739682177666761,0.8533135713173611,1.1859521396043984,0.8591732935083243,0.009492,0.732668838104285,-0.22871805830469993,1,0.001775,0.6232488185264359,48.92047814412706,41.49483047056462,28.16759903652386,814.3297,2.786630583897189,0.000925
311,origin_4,0.6229527476398147,848.9652018096465,-0.17581440298953835,0.2806504625035831,-1.5962882319731388,0.6192750130288198,0.8433001807436498,1.2379225763270623,0.8427802761199734,0.008975,0.541306254385455,-0.6502472125129484,1,0.001892,0.15498832025588363,17.828870447215042,60.15146665008075,29.446439836505537,816.9644999999999,3.9065380880433374,0.00101
312,origin_4,0.5817504149049081,847.3318218808457,-0.1540778594255748,0.28796493723864314,-1.8689572811578463,0.578515063174573,0.8248329137271277,1.0479229611791145,0.8295136094032751,0.008945,0.47842741966320845,-0.17052045001160288,1,0.00204,0.6144744095359721,56.746062775823056,37.53555303579895,21.624353730172032,811.5287000000001,4.270599022515578,0.001031
